# state	expected_P_or_N	fixture_id	provenance_jsonl_line
0000000000000000200000200100000022	N	oracle_00581	581
0000000000000000200000200200000012	N	oracle_00582	582
0000000000000000200000201000000022	N	oracle_00583	583
0000000000000000200000202000000012	N	oracle_00584	584
0000000000000000200000300000000022	N	oracle_00585	585
0000000000000000200001000020000022	N	oracle_00586	586
0000000000000000200001000200000022	N	oracle_00587	587
0000000000000000200001002000000022	N	oracle_00588	588
0000000000000000200001020000000022	N	oracle_00589	589
0000000000000000200002000010000022	N	oracle_00590	590
0000000000000000200002000020000012	N	oracle_00591	591
0000000000000000200002000100000022	N	oracle_00592	592
0000000000000000200002000200000012	N	oracle_00593	593
0000000000000000200002001000000022	N	oracle_00594	594
0000000000000000200002002000000012	N	oracle_00595	595
0000000000000000200002020000000012	N	oracle_00596	596
0000000000000000200010000020000022	N	oracle_00597	597
0000000000000000200010000200000022	N	oracle_00598	598
0000000000000000200010002000000022	N	oracle_00599	599
0000000000000000200020000010000022	N	oracle_00600	600
0000000000000000200020000020000012	N	oracle_00601	601
0000000000000000200020000100000022	N	oracle_00602	602
0000000000000000200020000200000012	N	oracle_00603	603
0000000000000000200020002000000012	N	oracle_00604	604
0000000000000000200100000020000022	N	oracle_00605	605
0000000000000000200100000200000022	N	oracle_00606	606
0000000000000000200200000010000022	N	oracle_00607	607
0000000000000000200200000020000012	N	oracle_00608	608
0000000000000000200200000200000012	N	oracle_00609	609
0000000000000000201000000020000022	N	oracle_00610	610
0000000000000000202000000020000012	N	oracle_00611	611
0000000000000000210000002000000022	N	oracle_00612	612
0000000000000000210000020000000022	N	oracle_00613	613
0000000000000000210000200000000022	N	oracle_00614	614
0000000000000000220000001000000022	N	oracle_00615	615
0000000000000000220000002000000012	N	oracle_00616	616
0000000000000000220000010000000022	N	oracle_00617	617
0000000000000000220000020000000012	N	oracle_00618	618
0000000000000000220000100000000022	N	oracle_00619	619
0000000000000000220000200000000012	N	oracle_00620	620
0000000000000000300000000300000012	N	oracle_00621	621
0000000000000000300000002000000022	N	oracle_00622	622
0000000000000000300000003000000012	N	oracle_00623	623
0000000000000000300000020000000022	N	oracle_00624	624
0000000000000000300000030000000012	N	oracle_00625	625
0000000000000000300000200000000022	N	oracle_00626	626
0000000000000000300000300000000012	N	oracle_00627	627
0000000000000001000000002000000033	N	oracle_00628	628
0000000000000001000000002000000222	N	oracle_00629	629
0000000000000001000000002020000022	N	oracle_00630	630
0000000000000001000000002200000022	N	oracle_00631	631
0000000000000001000000020000000033	N	oracle_00632	632
0000000000000001000000020000000222	N	oracle_00633	633
0000000000000001000000020020000022	N	oracle_00634	634
0000000000000001000000020200000022	N	oracle_00635	635
0000000000000001000000022000000022	N	oracle_00636	636
0000000000000001000000200000000033	N	oracle_00637	637
0000000000000001000000200000000222	N	oracle_00638	638
0000000000000001000000200020000022	N	oracle_00639	639
0000000000000001000000200200000022	N	oracle_00640	640
0000000000000001000000202000000022	N	oracle_00641	641
0000000000000001000002000020000022	N	oracle_00642	642
0000000000000001000002000200000022	N	oracle_00643	643
0000000000000001000002002000000022	N	oracle_00644	644
0000000000000001000002020000000022	N	oracle_00645	645
0000000000000001000020000020000022	N	oracle_00646	646
0000000000000001000020000200000022	N	oracle_00647	647
0000000000000001000020002000000022	N	oracle_00648	648
0000000000000001000200000020000022	N	oracle_00649	649
0000000000000001000200000200000022	N	oracle_00650	650
0000000000000001002000000020000022	N	oracle_00651	651
0000000000000001020000002000000022	N	oracle_00652	652
0000000000000001020000020000000022	N	oracle_00653	653
0000000000000001020000200000000022	N	oracle_00654	654
0000000000000001200000002000000022	N	oracle_00655	655
0000000000000001200000020000000022	N	oracle_00656	656
0000000000000001200000200000000022	N	oracle_00657	657
0000000000000002000000002000000023	N	oracle_00658	658
0000000000000002000000002000000122	N	oracle_00659	659
0000000000000002000000002010000022	N	oracle_00660	660
0000000000000002000000002020000012	N	oracle_00661	661
0000000000000002000000002100000022	N	oracle_00662	662
0000000000000002000000002200000012	N	oracle_00663	663
0000000000000002000000003000000022	N	oracle_00664	664
0000000000000002000000010000000033	N	oracle_00665	665
0000000000000002000000010000000222	N	oracle_00666	666
0000000000000002000000010020000022	N	oracle_00667	667
0000000000000002000000010200000022	N	oracle_00668	668
0000000000000002000000012000000022	N	oracle_00669	669
0000000000000002000000020000000023	N	oracle_00670	670
0000000000000002000000020000000122	N	oracle_00671	671
0000000000000002000000020010000022	N	oracle_00672	672
0000000000000002000000020020000012	N	oracle_00673	673
0000000000000002000000020100000022	N	oracle_00674	674
0000000000000002000000020200000012	N	oracle_00675	675
0000000000000002000000021000000022	N	oracle_00676	676
0000000000000002000000022000000012	N	oracle_00677	677
0000000000000002000000030000000022	N	oracle_00678	678
0000000000000002000000100000000033	N	oracle_00679	679
0000000000000002000000100000000222	N	oracle_00680	680
0000000000000002000000100020000022	N	oracle_00681	681
0000000000000002000000100200000022	N	oracle_00682	682
0000000000000002000000102000000022	N	oracle_00683	683
0000000000000002000000200000000023	N	oracle_00684	684
0000000000000002000000200000000122	N	oracle_00685	685
0000000000000002000000200010000022	N	oracle_00686	686
0000000000000002000000200020000012	N	oracle_00687	687
0000000000000002000000200100000022	N	oracle_00688	688
0000000000000002000000200200000012	N	oracle_00689	689
0000000000000002000000201000000022	N	oracle_00690	690
0000000000000002000000202000000012	N	oracle_00691	691
0000000000000002000000300000000022	N	oracle_00692	692
0000000000000002000001000020000022	N	oracle_00693	693
0000000000000002000001000200000022	N	oracle_00694	694
0000000000000002000001002000000022	N	oracle_00695	695
0000000000000002000001020000000022	N	oracle_00696	696
0000000000000002000002000010000022	N	oracle_00697	697
0000000000000002000002000020000012	N	oracle_00698	698
0000000000000002000002000100000022	N	oracle_00699	699
0000000000000002000002000200000012	N	oracle_00700	700
0000000000000002000002001000000022	N	oracle_00701	701
0000000000000002000002002000000012	N	oracle_00702	702
0000000000000002000002020000000012	N	oracle_00703	703
0000000000000002000010000020000022	N	oracle_00704	704
0000000000000002000010000200000022	N	oracle_00705	705
0000000000000002000010002000000022	N	oracle_00706	706
0000000000000002000020000010000022	N	oracle_00707	707
0000000000000002000020000020000012	N	oracle_00708	708
0000000000000002000020000100000022	N	oracle_00709	709
0000000000000002000020000200000012	N	oracle_00710	710
0000000000000002000020002000000012	N	oracle_00711	711
0000000000000002000100000020000022	N	oracle_00712	712
0000000000000002000100000200000022	N	oracle_00713	713
0000000000000002000200000010000022	N	oracle_00714	714
0000000000000002000200000020000012	N	oracle_00715	715
0000000000000002000200000200000012	N	oracle_00716	716
0000000000000002001000000020000022	N	oracle_00717	717
0000000000000002002000000020000012	N	oracle_00718	718
0000000000000002010000020000000022	N	oracle_00719	719
0000000000000002010000200000000022	N	oracle_00720	720
0000000000000002020000010000000022	N	oracle_00721	721
0000000000000002020000020000000012	N	oracle_00722	722
0000000000000002020000100000000022	N	oracle_00723	723
0000000000000002020000200000000012	N	oracle_00724	724
0000000000000002100000020000000022	N	oracle_00725	725
0000000000000002100000200000000022	N	oracle_00726	726
0000000000000002200000010000000022	N	oracle_00727	727
0000000000000002200000020000000012	N	oracle_00728	728
0000000000000002200000100000000022	N	oracle_00729	729
0000000000000002200000200000000012	N	oracle_00730	730
0000000000000003000000003000000012	N	oracle_00731	731
0000000000000003000000020000000022	N	oracle_00732	732
0000000000000003000000030000000012	N	oracle_00733	733
0000000000000003000000200000000022	N	oracle_00734	734
0000000000000003000000300000000012	N	oracle_00735	735
0000000000000010000000020000000033	N	oracle_00736	736
0000000000000010000000020000000222	N	oracle_00737	737
0000000000000010000000020020000022	N	oracle_00738	738
0000000000000010000000020200000022	N	oracle_00739	739
0000000000000010000000022000000022	N	oracle_00740	740
0000000000000010000000200000000033	N	oracle_00741	741
0000000000000010000000200000000222	N	oracle_00742	742
0000000000000010000000200020000022	N	oracle_00743	743
0000000000000010000000200200000022	N	oracle_00744	744
0000000000000010000000202000000022	N	oracle_00745	745
0000000000000010000000220000000022	N	oracle_00746	746
0000000000000010000002000020000022	N	oracle_00747	747
0000000000000010000002000200000022	N	oracle_00748	748
0000000000000010000002002000000022	N	oracle_00749	749
0000000000000010000002020000000022	N	oracle_00750	750
0000000000000010000020000020000022	N	oracle_00751	751
0000000000000010000020000200000022	N	oracle_00752	752
0000000000000010000020002000000022	N	oracle_00753	753
0000000000000010000200000020000022	N	oracle_00754	754
0000000000000010000200000200000022	N	oracle_00755	755
0000000000000010002000000020000022	N	oracle_00756	756
0000000000000010020000020000000022	N	oracle_00757	757
0000000000000010020000200000000022	N	oracle_00758	758
0000000000000010200000020000000022	N	oracle_00759	759
0000000000000010200000200000000022	N	oracle_00760	760
0000000000000012000000020000000022	N	oracle_00761	761
0000000000000012000000200000000022	N	oracle_00762	762
0000000000000020000000020000000023	N	oracle_00763	763
0000000000000020000000020000000122	N	oracle_00764	764
0000000000000020000000020010000022	N	oracle_00765	765
0000000000000020000000020020000012	N	oracle_00766	766
0000000000000020000000020100000022	N	oracle_00767	767
0000000000000020000000020200000012	N	oracle_00768	768
0000000000000020000000021000000022	N	oracle_00769	769
0000000000000020000000022000000012	N	oracle_00770	770
0000000000000020000000030000000022	N	oracle_00771	771
0000000000000020000000100000000033	N	oracle_00772	772
0000000000000020000000100000000222	N	oracle_00773	773
0000000000000020000000100020000022	N	oracle_00774	774
0000000000000020000000100200000022	N	oracle_00775	775
0000000000000020000000102000000022	N	oracle_00776	776
0000000000000020000000120000000022	N	oracle_00777	777
0000000000000020000000200000000023	N	oracle_00778	778
0000000000000020000000200000000122	N	oracle_00779	779
0000000000000020000000200010000022	N	oracle_00780	780
0000000000000020000000200020000012	N	oracle_00781	781
0000000000000020000000200100000022	N	oracle_00782	782
0000000000000020000000200200000012	N	oracle_00783	783
0000000000000020000000201000000022	N	oracle_00784	784
0000000000000020000000202000000012	N	oracle_00785	785
0000000000000020000000210000000022	N	oracle_00786	786
0000000000000020000000220000000012	N	oracle_00787	787
0000000000000020000000300000000022	N	oracle_00788	788
0000000000000020000001000020000022	N	oracle_00789	789
0000000000000020000001000200000022	N	oracle_00790	790
0000000000000020000001002000000022	N	oracle_00791	791
0000000000000020000001020000000022	N	oracle_00792	792
0000000000000020000002000010000022	N	oracle_00793	793
0000000000000020000002000020000012	N	oracle_00794	794
0000000000000020000002000100000022	N	oracle_00795	795
0000000000000020000002000200000012	N	oracle_00796	796
0000000000000020000002001000000022	N	oracle_00797	797
0000000000000020000002002000000012	N	oracle_00798	798
0000000000000020000002020000000012	N	oracle_00799	799
0000000000000020000010000020000022	N	oracle_00800	800
0000000000000020000010000200000022	N	oracle_00801	801
0000000000000020000010002000000022	N	oracle_00802	802
0000000000000020000020000010000022	N	oracle_00803	803
0000000000000020000020000020000012	N	oracle_00804	804
0000000000000020000020000100000022	N	oracle_00805	805
0000000000000020000020000200000012	N	oracle_00806	806
0000000000000020000020002000000012	N	oracle_00807	807
0000000000000020000100000020000022	N	oracle_00808	808
0000000000000020000100000200000022	N	oracle_00809	809
0000000000000020000200000010000022	N	oracle_00810	810
0000000000000020000200000020000012	N	oracle_00811	811
0000000000000020000200000200000012	N	oracle_00812	812
0000000000000020001000000020000022	N	oracle_00813	813
0000000000000020002000000020000012	N	oracle_00814	814
0000000000000020010000200000000022	N	oracle_00815	815
0000000000000020020000100000000022	N	oracle_00816	816
0000000000000020020000200000000012	N	oracle_00817	817
0000000000000020100000200000000022	N	oracle_00818	818
0000000000000020200000100000000022	N	oracle_00819	819
0000000000000020200000200000000012	N	oracle_00820	820
0000000000000021000000200000000022	N	oracle_00821	821
0000000000000022000000100000000022	N	oracle_00822	822
0000000000000022000000200000000012	N	oracle_00823	823
0000000000000030000000030000000012	N	oracle_00824	824
0000000000000030000000200000000022	N	oracle_00825	825
0000000000000030000000300000000012	N	oracle_00826	826
0000000000000100000000200000000033	N	oracle_00827	827
0000000000000100000000200000000222	N	oracle_00828	828
0000000000000100000000200020000022	N	oracle_00829	829
0000000000000100000000200200000022	N	oracle_00830	830
0000000000000100000000202000000022	N	oracle_00831	831
0000000000000100000000220000000022	N	oracle_00832	832
0000000000000100000002000020000022	N	oracle_00833	833
0000000000000100000002000200000022	N	oracle_00834	834
0000000000000100000002002000000022	N	oracle_00835	835
0000000000000100000002020000000022	N	oracle_00836	836
